seed;plat;lin;solv;fitness1;ene;obs;ene_destvest;obs_destvest;fitness2;time
151;75;0.932775;1;0.0672253;20;15;0.632456;1.09545;1.7279;0.301264
152;75;0.931071;1;0.0689294;20;15;0;1.67332;1.67332;0.312491
153;75;0.954235;1;0.0457646;20;15;1.26491;1.78885;3.05377;0.37658
154;75;0.937795;1;0.0622052;20;15;1.09545;0;1.09545;0.433513
155;75;0.933142;1;0.0668581;20;15;0.632456;2.68328;3.31574;0.404788
156;75;0.908755;1;0.0912448;20;15;0;0.894427;0.894427;0.383521
157;75;0.930807;1;0.0691933;20;15;0.894427;1.09545;1.98987;0.373169
158;75;0.91442;1;0.0855797;20;15;1.09545;0.894427;1.98987;0.340289
159;75;0.949326;1;0.0506742;20;15;0.632456;0.894427;1.52688;0.298177
160;75;0.914194;1;0.0858063;20;15;0;1.09545;1.09545;0.365502
161;75;0.924594;1;0.0754058;20;15;0;2.09762;2.09762;0.344367
162;75;0.932142;1;0.0678581;20;15;1.09545;1.67332;2.76877;0.289988
163;75;0.909385;1;0.0906147;20;15;1.09545;0;1.09545;0.29135
164;75;0.930454;1;0.0695459;20;15;0;0.632456;0.632456;0.29538
165;75;0.920604;1;0.0793956;20;15;0;1.78885;1.78885;0.29554
166;75;0.912998;1;0.0870023;20;15;1.09545;0.894427;1.98987;0.288932
167;75;0.901773;1;0.0982269;20;15;0.632456;0.894427;1.52688;0.28955
168;75;0.927528;1;0.0724716;20;15;0;0.894427;0.894427;0.290881
169;75;0.920467;1;0.0795328;20;15;0;1.09545;1.09545;0.296367
170;75;0.919318;1;0.0806823;20;15;0;1.54919;1.54919;0.31101
171;75;0.932404;1;0.0675961;20;15;0;0.894427;0.894427;0.295117
172;75;0.894156;1;0.105844;20;15;0.632456;1.41421;2.04667;0.295182
173;75;0.938025;1;0.0619746;20;15;1.26491;1.41421;2.67912;0.285894
174;75;0.931429;1;0.0685714;20;15;2.09762;0.632456;2.73007;0.285506
175;75;0.928667;1;0.0713332;20;15;1.09545;0.632456;1.7279;0.297425
176;75;0.940229;1;0.0597714;20;15;0;1.89737;1.89737;0.290064
177;75;0.926213;1;0.0737866;20;15;0;1.78885;1.78885;0.283707
178;75;0.89518;1;0.10482;20;15;0.894427;1.09545;1.98987;0.295192
179;75;0.925793;1;0.0742066;20;15;0.632456;0.632456;1.26491;0.275867
180;75;0.916537;1;0.0834626;20;15;0;0.632456;0.632456;0.279381
181;75;0.90295;1;0.0970504;20;15;0;1.09545;1.09545;0.274359
182;75;0.912294;1;0.0877056;20;15;0;1.09545;1.09545;0.286393
183;75;0.936941;1;0.0630595;20;15;0.632456;0;0.632456;0.285695
184;75;0.904431;1;0.0955689;20;15;0;1.09545;1.09545;0.303366
185;75;0.897727;1;0.102273;20;15;0.632456;1.26491;1.89737;0.2892
186;75;0.945114;1;0.0548859;20;15;0.632456;1.26491;1.89737;0.285381
187;75;0.935308;1;0.0646924;20;15;0;1.41421;1.41421;0.299076
188;75;0.924219;1;0.0757812;20;15;1.78885;0.632456;2.42131;0.301207
189;75;0.92596;1;0.0740401;20;15;1.09545;1.09545;2.19089;0.285539
190;75;0.933185;1;0.0668152;20;15;0;0;0;0.286464
191;75;0.918766;1;0.0812342;20;15;0;1.09545;1.09545;0.292381
192;75;0.929408;1;0.0705919;20;15;0;1.26491;1.26491;0.295248
193;75;0.924773;1;0.0752273;20;15;0;2.19089;2.19089;0.299585
194;75;0.944398;1;0.055602;20;15;1.78885;1.09545;2.8843;0.284274
195;75;0.921298;1;0.0787017;20;15;0;1.26491;1.26491;0.281584
196;75;0.936466;1;0.0635341;20;15;1.09545;1.41421;2.50966;0.285355
197;75;0.937928;1;0.0620722;20;15;1.26491;0;1.26491;0.296456
198;75;0.939125;1;0.0608753;20;15;0;1.78885;1.78885;0.336307
199;75;0.949703;1;0.0502966;20;15;0.632456;0;0.632456;0.326763
200;75;0.906734;1;0.0932662;20;15;0.632456;1.78885;2.42131;0.300446
201;75;0.931594;1;0.0684057;20;15;0.894427;1.78885;2.68328;0.296912
202;75;0.967575;1;0.0324249;20;15;0;1.41421;1.41421;0.28346
203;75;0.921976;1;0.0780243;20;15;0.632456;1.26491;1.89737;0.303439
204;75;0.91734;1;0.0826599;20;15;1.26491;1.67332;2.93823;0.29623
205;75;0.937131;1;0.0628688;20;15;1.26491;0.632456;1.89737;0.284593
206;75;0.941717;1;0.0582828;20;15;0.894427;0.632456;1.52688;0.287981
207;75;0.937704;1;0.0622963;20;15;0;0;0;0.272104
208;75;0.933486;1;0.066514;20;15;0;1.09545;1.09545;0.286124
209;75;0.930855;1;0.0691449;20;15;0.632456;1.09545;1.7279;0.282838
210;75;0.898911;1;0.101089;20;15;0.632456;1.09545;1.7279;0.305079
211;75;0.900864;1;0.0991362;20;15;0;1.89737;1.89737;0.283142
212;75;0.921267;1;0.0787334;20;15;0.632456;2;2.63246;0.288819
213;75;0.955649;1;0.0443507;20;15;0;0.632456;0.632456;0.290644
214;75;0.906092;1;0.0939078;20;15;0.632456;1.41421;2.04667;0.28539
215;75;0.913604;1;0.0863965;20;15;1.09545;0;1.09545;0.288198
216;75;0.940379;1;0.0596214;20;15;0;0.632456;0.632456;0.277942
217;75;0.929531;1;0.0704692;20;15;0;1.41421;1.41421;0.277435
218;75;0.92903;1;0.0709703;20;15;0;1.26491;1.26491;0.276786
219;75;0.935836;1;0.0641643;20;15;0.632456;1.26491;1.89737;0.28428
220;75;0.933659;1;0.0663406;20;15;1.26491;2.09762;3.36253;0.294753
221;75;0.952769;1;0.0472314;20;15;0;0.632456;0.632456;0.328575
222;75;0.95826;1;0.04174;20;15;0.894427;0.894427;1.78885;0.296147
223;75;0.903699;1;0.0963015;20;15;0;0.632456;0.632456;0.295662
224;75;0.942617;1;0.0573835;20;15;0;1.41421;1.41421;0.281558
225;75;0.884618;1;0.115382;20;15;0;0.632456;0.632456;0.283053
226;75;0.905928;1;0.0940715;20;15;1.09545;1.54919;2.64464;0.28399
227;75;0.93042;1;0.0695804;20;15;0;1.89737;1.89737;0.288208
228;75;0.915727;1;0.0842733;20;15;0.632456;2.28035;2.91281;0.285593
229;75;0.963122;1;0.0368778;20;15;0;0.894427;0.894427;0.280452
230;75;0.950925;1;0.0490747;20;15;0;0;0;0.286185
231;75;0.913785;1;0.0862146;20;15;0;1.67332;1.67332;0.310312
232;75;0.893796;1;0.106204;20;15;0;0.894427;0.894427;0.293193
233;75;0.924588;1;0.0754119;20;15;1.54919;0;1.54919;0.310391
234;75;0.94125;1;0.0587497;20;15;0;0;0;0.33469
235;75;0.920287;1;0.0797131;20;15;0;2;2;0.337292
236;75;0.901695;1;0.0983053;20;15;0.632456;0;0.632456;0.316126
237;75;0.924689;1;0.0753113;20;15;0.632456;2.75681;3.38927;0.331265
238;75;0.926811;1;0.0731895;20;15;1.09545;0.894427;1.98987;0.320527
239;75;0.933062;1;0.0669384;20;15;0;0.632456;0.632456;0.340474
240;75;0.941763;1;0.0582372;20;15;0.632456;2.09762;2.73007;0.306166
241;75;0.908233;1;0.0917673;20;15;0;0;0;0.326481
242;75;0.910748;1;0.0892517;20;15;0;0.894427;0.894427;0.307637
243;75;0.938887;1;0.0611129;20;15;0.632456;0.632456;1.26491;0.34153
244;75;0.952399;1;0.0476013;20;15;0;1.41421;1.41421;0.346301
245;75;0.945697;1;0.0543026;20;15;0;1.09545;1.09545;0.335668
246;75;0.91123;1;0.08877;20;15;0;0.894427;0.894427;0.330272
247;75;0.923546;1;0.0764537;20;15;1.09545;0.894427;1.98987;0.319596
248;75;0.934541;1;0.0654593;20;15;0;0.632456;0.632456;0.318211
249;75;0.930114;1;0.0698859;20;15;0;0.632456;0.632456;0.330178
250;75;0.942309;1;0.0576912;20;15;0;1.41421;1.41421;0.292647
251;75;0.957325;1;0.0426745;20;15;0.632456;1.54919;2.18165;0.309202
252;75;0.931136;1;0.068864;20;15;0;1.67332;1.67332;0.34594
253;75;0.908695;1;0.0913051;20;15;1.09545;1.67332;2.76877;0.301354
254;75;0.89557;1;0.10443;20;15;0;0;0;0.313537
255;75;0.922918;1;0.0770816;20;15;0.632456;2;2.63246;0.28909
256;75;0.925544;1;0.0744555;20;15;0.894427;1.09545;1.98987;0.300387
257;75;0.945853;1;0.0541468;20;15;0;1.41421;1.41421;0.293487
258;75;0.924215;1;0.0757849;20;15;0;0.894427;0.894427;0.293158
259;75;0.935726;1;0.064274;20;15;0;2.09762;2.09762;0.288299
260;75;0.950497;1;0.049503;20;15;0.632456;2;2.63246;0.279719
261;75;0.938199;1;0.0618013;20;15;0;1.09545;1.09545;0.290334
262;75;0.918573;1;0.0814274;20;15;0;1.09545;1.09545;0.289895
263;75;0.94777;1;0.0522302;20;15;0;1.41421;1.41421;0.281456
264;75;0.920144;1;0.0798555;20;15;0;0.632456;0.632456;0.277361
265;75;0.904906;1;0.0950936;20;15;0;1.89737;1.89737;0.290931
266;75;0.932422;1;0.0675785;20;15;1.26491;1.09545;2.36036;0.290531
267;75;0.918287;1;0.0817134;20;15;1.09545;1.41421;2.50966;0.286771
268;75;0.917369;1;0.082631;20;15;0;0.632456;0.632456;0.279903
269;75;0.951908;1;0.0480923;20;15;0.632456;0.632456;1.26491;0.307153
270;75;0.905861;1;0.0941387;20;15;0;0.894427;0.894427;0.28491
271;75;0.911114;1;0.0888865;20;15;0;0;0;0.325783
272;75;0.923885;1;0.0761149;20;15;0.632456;0.632456;1.26491;0.323128
273;75;0.928201;1;0.0717991;20;15;1.41421;0;1.41421;0.311492
274;75;0.923627;1;0.0763734;20;15;0;1.41421;1.41421;0.324752
275;75;0.927726;1;0.0722741;20;15;1.41421;2;3.41421;0.318001
276;75;0.912438;1;0.0875623;20;15;1.41421;1.78885;3.20307;0.339615
277;75;0.948719;1;0.0512806;20;15;0;1.41421;1.41421;0.295366
278;75;0.927969;1;0.0720306;20;15;0;1.09545;1.09545;0.283345
279;75;0.906189;1;0.0938111;20;15;0;0.894427;0.894427;0.321336
280;75;0.93131;1;0.0686899;20;15;0;0.632456;0.632456;0.319847
281;75;0.897115;1;0.102885;20;15;0.632456;1.78885;2.42131;0.313726
282;75;0.914268;1;0.0857318;20;15;0.632456;1.89737;2.52982;0.287705
283;75;0.957343;1;0.0426569;20;15;0.632456;1.09545;1.7279;0.325287
284;75;0.922178;1;0.0778223;20;15;0.632456;0.894427;1.52688;0.336067
285;75;0.929691;1;0.0703088;20;15;0;1.54919;1.54919;0.329526
286;75;0.919131;1;0.080869;20;15;0;0;0;0.329605
287;75;0.940975;1;0.0590245;20;15;0;1.67332;1.67332;0.321654
288;75;0.926995;1;0.0730048;20;15;0.632456;0.894427;1.52688;0.319723
289;75;0.922284;1;0.0777162;20;15;0.632456;1.09545;1.7279;0.29543
290;75;0.961701;1;0.0382994;20;15;0.894427;1.78885;2.68328;0.305593
291;75;0.903988;1;0.0960119;20;15;0;0.894427;0.894427;0.327122
292;75;0.915235;1;0.0847647;20;15;0.632456;0.632456;1.26491;0.331657
293;75;0.902368;1;0.0976317;20;15;0.632456;1.78885;2.42131;0.308283
294;75;0.953711;1;0.0462889;20;15;0;1.78885;1.78885;0.333024
295;75;0.915981;1;0.0840186;20;15;0;1.26491;1.26491;0.331841
296;75;0.951585;1;0.0484151;20;15;0.632456;0.894427;1.52688;0.332271
297;75;0.947262;1;0.0527377;20;15;2;1.09545;3.09545;0.359481
298;75;0.932054;1;0.0679461;20;15;0;1.09545;1.09545;0.355568
299;75;0.890395;1;0.109605;20;15;1.09545;1.26491;2.36036;0.374016
300;75;0.941083;1;0.0589167;20;15;1.54919;1.09545;2.64464;0.322454
301;75;0.906822;1;0.0931783;20;15;0;1.41421;1.41421;0.338097
302;75;0.925375;1;0.0746251;20;15;0.632456;1.67332;2.30578;0.300492
303;75;0.9147;1;0.0853;20;15;1.54919;0.894427;2.44362;0.304204
304;75;0.957045;1;0.0429554;20;15;0;1.41421;1.41421;0.301127
